"1999-06-01", "Toyota Motor Sales", "Strategic Planning Manager", "Public Company; 10,001+ employees; TM; Automotive industry", "davesimonson", "1997-06-01", "j", "Provided salaried and hourly employees general human resources expertise in the areas of staffing, promotion, recruiting, employee relations, compensation and benefits. Analyzed competitor and market compensation data to gain approval for $1.5 million corporate annual salary budget. Developed and gained approval for salary recommendations for union and non-union employees. Completed salary surveys and job evaluations to ensure competitive pay practices. Recruited for exempt and non-exempt positions, including interviewing and selection. Acted as Toyota’s second-chair negotiator for union contracts and grievances with Teamsters, Machinists and Longshoremen. Led negotiation and selection for 401(K) record keeper. Administered selection tests and carried out recruitment plans for warehouse employees.",
"1997-06-01", "Toyota Motor Sales", "Human Resources Consultant", "Public Company; 10,001+ employees; TM; Automotive industry", "davesimonson", "1994-06-01", "j", "Fort Meade, Maryland: 6944 Electronic Security Squadron, 1988-1992 Osan Air Base, South Korea: 6th Tactical Intelligence Group 1986-1988 SAC HQ, Omaha, Nebraska: 544th Intelligence Analysis Squadron 1984-1986",
"1992-06-01", "United States Air Force", "Sergeant - Intelligence Analyst", "Government Agency; 10,001+ employees; Defense & Space industry", "davesimonson", "1984-08-01", "j", "Event support, inventory management, mailings, etc.",
"", "Harvard University", "MPA", "Master in Public Administration", "davesimonson", "", "e", "",
"", "University of Southern California - Marshall School of Business", "MBA", "Organizational Development", "davesimonson", "", "e", "",
"", "University of Maryland University College", "BS", "Management", "davesimonson", "", "e", "",
"", "Community College of the US Air Force", "AA", "General", "davesimonson", "", "e", "",
"", "University of Massachusetts at Lowell", "Master of Science", "Environmental Studies", "davidbrierley", "", "e", "",
"", "Northeastern University", "Bachelor of Science", "Chemistry, Geology", "davidbrierley", "", "e", "",
"2014-01-26", "OrlandoiX", "Founder", "", "davidcglass", "2013-01-01", "j", "Florida Technology Journal is Florida's leading source for technology news, venture deals and events. Informing and connecting Florida's digital community.",
"2014-01-26", "Florida Technology Journal", "Publisher", "Privately Held; 1-10 employees; Online Media industry", "davidcglass", "2009-12-01", "j", "iSummit brings together experts from leading digital brands to present and discuss topics that span all interactive media and Internet business models, including, Social Media, Mobile, Gaming, Big Data, Apps, Online Brand Engagement, Search, Digital Economy, Talent, Cross-Platform Advertising, User Experience, Interactive Television, Lead Generation and much more. iSummit 2014 features keynote speakers, expert panel discussions, interactive workshops and networking opportunities. Brands attending previous events include; Google, Apple, Citrix, HP, Cisco, ESPN, IBM, Microsoft, Adobe, EA Sports, Fast Company Magazine, Nielsen, Discovery Channel, AT&T, HubSpot, SalesForce, Mozilla, Rackspace, IZEA, GrooveShark, Sea World Resorts, Tribridge, Disney World, Level 3, NBC Universal, Full Sail University and many more. Join over 1,500+ senior technology executives, digital strategists, entrepreneurs, marketers, developers, media and venture investors for our 6th annual conference, hosted September 29-30, 2014 in Orlando, Florida.",
"2014-01-26", "iSummit", "Executive Producer", "", "davidcglass", "2008-08-01", "j", "Tech Jam is the largest fundraising effort for the TBTF Foundation, a 501c3 nonprofit organization that provides numerous programs for middle and high school students including two-year and four-year college scholarships, mentoring and education programs, computer labs, training and much more!",
"2014-01-26", "ClearBags", "Director of IT", "Privately Held; 51-200 employees; Packaging and Containers industry", "daviddeppner", "2008-06-01", "j", "Senior executive in charge of information technology at firm. Developed ecommerce website built on the Magento platform, generating nearly half of company revenue and the majority of new customers. Personally engaged in PHP, HTML, and CSS development to enhance the Magento platform, landing page optimization, search engine optimization, and user interface improvements. Also mentored and led other employees in those areas as the team grew. Directed IT and AdWords online advertising budget. Built and developed the IT department from the ground up and recruited for the e-commerce team. Managed IT team, some marketing staff, and relationships with vendors. Determined IT projects, policies, and implementation to support company strategy. Provided strategic insights to company owner and senior managers based on rigorous financial analytics combining data from Google Analytics, Google AdWords, Magento, and ERP system.",
"2009-05-01", "California State University, Sacramento", "Part-time Faculty", "Educational Institution; 1001-5000 employees; Higher Education industry", "daviddeppner", "2009-01-01", "j", "Invited to teach several months after completing Master's degree. Taught capstone Marketing Management class to graduating seniors in the undergraduate program. Course focused on integrating learning from previous classes into a culminating project tying marketing management together with other disciplines including operations, finance, business economics, and technology. Strong focus on contemporary marketing in the online world, including use of Google Analytics in making managerial decisions, and SEO and Google AdWords to drive online revenue.",
"2008-06-01", "Psyberware, Inc.", "Owner", "", "daviddeppner", "1994-01-01", "j", "Established the first Internet provider in Placer County. Coordinated marketing efforts and personally engaged in sales. Managed administrative and technical staff and developed a solid customer-service oriented culture. Started the business without initial capital or outside investment. Grew the business using only operational cash flow. Expanded into computer repair, website design, e-commerce, web hosting, Google AdWords advertising, and IT consulting. Extensive work on SEO and analytics for Psyberware and client websites. Received Young Entrepreneur of the Year Award in 1999 from the US Small Business Administration. Personally engaged in B2B sales and consulting with larger clients.",
"", "California State University-Sacramento", "MBA", "Business", "daviddeppner", "", "e", "",
"", "University of Phoenix-Sacramento Valley Campus", "Bachelor of Science", "Business/Management", "daviddeppner", "", "e", "",
"", "Sierra College", "Associate of Arts", "Computer Science", "daviddeppner", "", "e", "",
"2014-01-26", "Sperry Van Ness - R. M. Moore, LLC", "Principal Broker / Senior Advisor", "Privately Held; 11-50 employees; Real Estate industry", "davidgothardccim", "2009-09-01", "j", "Manage a commercial investment brokerage office. List, sell and lease many types of commercial properties. Market area is a primary tourist destination that attracts 11 to 13 million annual visitors.",
"2009-09-01", "Colonial Commercial", "Principal Broker", "", "davidgothardccim", "2007-04-01", "j", "Worked primarily in sales and leasing of commercial and investment real estate. Earned the Certified Commercial Investment Member (CCIM) designation in April 2004.",
"2007-03-01", "Colonial Real Estate, Inc.", "Affiliate Broker", "Privately Held; 1-10 employees; Real Estate industry", "davidgothardccim", "1996-08-01", "j", "My active duty naval career began with 4 years at the U. S. Naval Academy, Annapolis, MD. I then served in the fleet as a Surface Warfare Officer and specialized in recruitment during shore assignments.",
